numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla,latitude,longitude,lat_rad,lon_rad,cluster
87544,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","23 Rue Royale, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-05-31,2024,5,Android,DVD,G2024E087544,"{""coordinates"": [2.3234360218314776, 48.868835448095886], ""type"": ""Point""}","48.868835448095886, 2.3234360218314776",2024-05,48.868835448095886,2.3234360218314776,0.8529220801845917,0.04055160854039813,1204
73460,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","8 Rue Marietta Alboni, 75016 PARIS",75016,Paris 16,16,MUETTE SUD,2023-12-30,2023,12,IOS application,DVD,A2023L073460,"{""coordinates"": [2.2852637761947077, 48.858032225616306], ""type"": ""Point""}","48.858032225616306, 2.2852637761947077",2023-12,48.858032225616306,2.2852637761947077,0.8527335283824975,0.039885377171156464,30
52161,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","56 Rue de la Pompe, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2024-09-20,2024,9,IOS application,DVD,A2024I052161,"{""coordinates"": [2.2761681078946574, 48.86220168992715], ""type"": ""Point""}","48.86220168992715, 2.2761681078946574",2024-09,48.86220168992715,2.2761681078946574,0.8528062992627661,0.03972662781165131,1343
59201,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","16 Rue de la Tremoille, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-02-20,2024,2,Android,DVD,G2024B059201,"{""coordinates"": [2.3031136994562136, 48.86698913519728], ""type"": ""Point""}","48.86698913519728, 2.3031136994562136",2024-02,48.86698913519728,2.3031136994562136,0.8528898559454889,0.04019691710329806,31
4311,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","3 Rue des Marronniers, 75016 PARIS",75016,Paris 16,16,MUETTE SUD,2024-07-02,2024,7,Android,DVD,G2024G004311,"{""coordinates"": [2.2775735855225925, 48.854293822721324], ""type"": ""Point""}","48.854293822721324, 2.2775735855225925",2024-07,48.854293822721324,2.2775735855225925,0.852668280943214,0.0397511580238219,12
18998,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","20 rue de Sèvres, 75007 PARIS",75007,Paris 07,7,SAINT - THOMAS D'AQUIN,2023-11-08,2023,11,Page DMR Paris.fr,DVD,S2023K018998,"{""coordinates"": [2.3259997371108105, 48.85112762329825], ""type"": ""Point""}","48.85112762329825, 2.3259997371108105",2023-11,48.85112762329825,2.3259997371108105,0.8526130203385066,0.04059635381310618,1374
9689,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue de Sèze, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2024-06-04,2024,6,IOS application,DVD,A2024F009689,"{""coordinates"": [2.3275043970808276, 48.87022399848219], ""type"": ""Point""}","48.87022399848219, 2.3275043970808276",2024-06,48.87022399848219,2.3275043970808276,0.8529463149606625,0.04062261508370594,1407
37454,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue Gerty Archimède, 75012 PARIS",75012,Paris 12,12,BERCY,2024-06-12,2024,6,Android,DVD,G2024F037454,"{""coordinates"": [2.387703657034681, 48.83528900061569], ""type"": ""Point""}","48.83528900061569, 2.387703657034681",2024-06,48.83528900061569,2.387703657034681,0.8523365842237148,0.04167329037716465,32
58366,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","8 Rue de la Tombe Issoire, 75014 PARIS",75014,Paris 14,14,MONTSOURIS - DAREAU,2024-10-19,2024,10,Android,DVD,G2024J058366,"{""coordinates"": [2.33554768546644, 48.832580565202754], ""type"": ""Point""}","48.832580565202754, 2.33554768546644",2024-10,48.832580565202754,2.33554768546644,0.8522893131081816,0.0407629969487223,1297
5306,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","3 avenue Ruysdaël, 75008 PARIS",75008,Paris 08,8,MONCEAU,2024-01-03,2024,1,Android,DVD,G2024A005306,"{""coordinates"": [2.3095853323943407, 48.87805175696167], ""type"": ""Point""}","48.87805175696167, 2.3095853323943407",2024-01,48.87805175696167,2.3095853323943407,0.8530829351191803,0.040309868406048895,33
11823,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Rue de Marignan, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-01-05,2024,1,Android,DVD,G2024A011823,"{""coordinates"": [2.3061811926668163, 48.86885452181107], ""type"": ""Point""}","48.86885452181107, 2.3061811926668163",2024-01,48.86885452181107,2.3061811926668163,0.8529224130837223,0.04025045495960565,34
11474,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 place Lachambeaudie, 75012 PARIS",75012,Paris 12,12,BERCY,2024-09-05,2024,9,Android,DVD,G2024I011474,"{""coordinates"": [2.386109351645552, 48.835983275867335], ""type"": ""Point""}","48.835983275867335, 2.386109351645552",2024-09,48.835983275867335,2.386109351645552,0.8523487016127712,0.04164546449884206,1100
66116,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","3 Rue François 1er, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-03-19,2024,3,Android,DVD,G2024C066116,"{""coordinates"": [2.309075356080215, 48.86531829774751], ""type"": ""Point""}","48.86531829774751, 2.309075356080215",2024-03,48.86531829774751,2.309075356080215,0.8528606943307248,0.04030096764026022,1460
47049,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","72 rue de Passy, 75016 PARIS",75016,Paris 16,16,MUETTE NORD,2024-03-14,2024,3,Page DMR Paris.fr,DVD,S2024C047049,"{""coordinates"": [2.2767055034228125, 48.85808181649958], ""type"": ""Point""}","48.85808181649958, 2.2767055034228125",2024-03,48.85808181649958,2.2767055034228125,0.8527343939066896,0.039736007133003105,35
76694,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","13 Rue de Siam, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2024-04-26,2024,4,Android,DVD,G2024D076694,"{""coordinates"": [2.2745864396223263, 48.86213302543795], ""type"": ""Point""}","48.86213302543795, 2.2745864396223263",2024-04,48.86213302543795,2.2745864396223263,0.8528051008413504,0.0396990224926248,36
30790,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","21 Boulevard des Capucines, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2024-01-12,2024,1,IOS application,DVD,A2024A030790,"{""coordinates"": [2.331104278878001, 48.87051010008709], ""type"": ""Point""}","48.87051010008709, 2.331104278878001",2024-01,48.87051010008709,2.331104278878001,0.8529513083756632,0.04068544487374923,1420
73442,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","42 Rue des Solitaires, 75019 PARIS",75019,Paris 19,19,PLACE DES FETES,2024-02-26,2024,2,Android,DVD,G2024B073442,"{""coordinates"": [2.391068697184553, 48.87666320709067], ""type"": ""Point""}","48.87666320709067, 2.391068697184553",2024-02,48.87666320709067,2.391068697184553,0.8530587003521033,0.04173202140724172,37
7291,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","3 place de la Madeleine, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-06-03,2024,6,Android,DVD,G2024F007291,"{""coordinates"": [2.3235068323932504, 48.86924743573013], ""type"": ""Point""}","48.86924743573013, 2.3235068323932504",2024-06,48.86924743573013,2.3235068323932504,0.8529292707252868,0.040552844417846255,1204
74165,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","307 Rue de Belleville, 75019 PARIS",75019,Paris 19,19,PORTE DES LILAS,2024-01-28,2024,1,Android,DVD,G2024A074165,"{""coordinates"": [2.4032120699518797, 48.876430510959295], ""type"": ""Point""}","48.876430510959295, 2.4032120699518797",2024-01,48.876430510959295,2.4032120699518797,0.8530546390384541,0.041943963244328586,1234
46976,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","147 Rue Léon-Maurice Nordmann, 75013 PARIS",75013,Paris 13,13,CROULEBARBE,2024-09-19,2024,9,IOS application,DVD,A2024I046976,"{""coordinates"": [2.3429238798045815, 48.83362197744183], ""type"": ""Point""}","48.83362197744183, 2.3429238798045815",2024-09,48.83362197744183,2.3429238798045815,0.852307489180624,0.04089173582618983,1150
68787,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 Rue Chomel, 75007 PARIS",75007,Paris 07,7,SAINT - THOMAS D'AQUIN,2024-07-22,2024,7,IOS application,DVD,A2024G068787,"{""coordinates"": [2.3258805279865657, 48.85206603946598], ""type"": ""Point""}","48.85206603946598, 2.3258805279865657",2024-07,48.85206603946598,2.3258805279865657,0.8526293987903875,0.04059427322138969,1374
61879,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","67 Rue du Bac, 75007 PARIS",75007,Paris 07,7,SAINT - THOMAS D'AQUIN,2024-07-19,2024,7,Android,DVD,G2024G061879,"{""coordinates"": [2.3248624797043695, 48.855251311270784], ""type"": ""Point""}","48.855251311270784, 2.3248624797043695",2024-07,48.855251311270784,2.3248624797043695,0.8526849922709523,0.040576504926921095,1137
50521,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","40 Boulevard Saint-Michel, 75005 PARIS",75005,Paris 06,6,ODEON,2024-08-22,2024,8,IOS application,DVD,A2024H050521,"{""coordinates"": [2.34196829732503, 48.84955978291122], ""type"": ""Point""}","48.84955978291122, 2.34196829732503",2024-08,48.84955978291122,2.34196829732503,0.8525856563616072,0.04087505776564728,1210
63982,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","53 Boulevard du Montparnasse, 75006 PARIS",75006,Paris 06,6,SAINT - PLACIDE,2024-02-22,2024,2,IOS application,DVD,A2024B063982,"{""coordinates"": [2.322717666421967, 48.84478378238906], ""type"": ""Point""}","48.84478378238906, 2.322717666421967",2024-02,48.84478378238906,2.322717666421967,0.8525022994274185,0.04053907087330266,38
24923,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue Quentin Bauchart, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-01-10,2024,1,Android,DVD,G2024A024923,"{""coordinates"": [2.2996644976757015, 48.868591307595445], ""type"": ""Point""}","48.868591307595445, 2.2996644976757015",2024-01,48.868591307595445,2.2996644976757015,0.8529178191290215,0.04013671717566247,39
12415,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","146 boulevard Haussmann, 75008 PARIS",75008,Paris 08,8,MONCEAU,2024-01-05,2024,1,Android,DVD,G2024A012415,"{""coordinates"": [2.312250137428607, 48.87546157788423], ""type"": ""Point""}","48.87546157788423, 2.312250137428607",2024-01,48.87546157788423,2.312250137428607,0.8530377279660628,0.040356378027820564,40
57888,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","14 Allée du Bord de l'Eau, 75016 PARIS",75016,Paris 16,16,BOIS DE BOULOGNE,2023-11-24,2023,11,IOS application,DVD,A2023K057888,"{""coordinates"": [2.2264497282209987, 48.856121062296346], ""type"": ""Point""}","48.856121062296346, 2.2264497282209987",2023-11,48.856121062296346,2.2264497282209987,0.8527001722900209,0.03885887838758934,1114
31868,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue de Franqueville, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2024-02-11,2024,2,IOS application,DVD,A2024B031868,"{""coordinates"": [2.273127079400989, 48.860336302661565], ""type"": ""Point""}","48.860336302661565, 2.273127079400989",2024-02,48.860336302661565,2.273127079400989,0.8527737421131569,0.039673551851789834,0
38083,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Rue Dauphine, 75006 PARIS",75006,Paris 06,6,MONNAIE,2024-11-08,2024,11,Android,DVD,G2024K038083,"{""coordinates"": [2.340489148661733, 48.855865477925164], ""type"": ""Point""}","48.855865477925164, 2.340489148661733",2024-11,48.855865477925164,2.340489148661733,0.8526957115012271,0.04084924175134628,1328
32881,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","193 Rue de Belleville, 75019 PARIS",75019,Paris 19,19,PLACE DES FETES,2024-09-13,2024,9,Android,DVD,G2024I032881,"{""coordinates"": [2.3926279542435607, 48.875606535604874], ""type"": ""Point""}","48.875606535604874, 2.3926279542435607",2024-09,48.875606535604874,2.3926279542435607,0.8530402579555642,0.041759235576806365,41
57929,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","30 Boulevard Sérurier, 75019 PARIS",75019,Paris 19,19,PORTE DES LILAS,2024-02-20,2024,2,IOS application,DVD,A2024B057929,"{""coordinates"": [2.4034278398609787, 48.87847137393608], ""type"": ""Point""}","48.87847137393608, 2.4034278398609787",2024-02,48.87847137393608,2.4034278398609787,0.8530902588169811,0.04194772913966909,1234
77267,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","56 Rue François 1er, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-01-29,2024,1,Android,DVD,G2024A077267,"{""coordinates"": [2.302513122526019, 48.869636534275685], ""type"": ""Point""}","48.869636534275685, 2.302513122526019",2024-01,48.869636534275685,2.302513122526019,0.8529360617760214,0.04018643505845464,1164
4320,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","31 Rue Pierre Mauroy, 75018 PARIS",75018,Paris 18,18,CHARLES HERMITE - EVANGILE,2024-02-02,2024,2,IOS application,DVD,A2024B004320,"{""coordinates"": [2.358069896198496, 48.898185729061964], ""type"": ""Point""}","48.898185729061964, 2.358069896198496",2024-02,48.898185729061964,2.358069896198496,0.8534343392238352,0.04115608368082467,1129
21004,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","55B Avenue René Coty, 75014 PARIS",75014,Paris 14,14,MONTSOURIS - DAREAU,2024-05-08,2024,5,Android,DVD,G2024E021004,"{""coordinates"": [2.335630177786074, 48.825366972880616], ""type"": ""Point""}","48.825366972880616, 2.335630177786074",2024-05,48.825366972880616,2.335630177786074,0.8521634121712637,0.040764436711307514,1128
22112,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","14 rue Royale, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-05-08,2024,5,Page DMR Paris.fr,DVD,S2024E022112,"{""coordinates"": [2.323287248075889, 48.86813354389498], ""type"": ""Point""}","48.86813354389498, 2.323287248075889",2024-05,48.86813354389498,2.323287248075889,0.8529098296452523,0.040549011948522555,42
59509,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","3 Rue du Cirque, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-05-22,2024,5,Android,DVD,G2024E059509,"{""coordinates"": [2.3137731549759084, 48.869888304337266], ""type"": ""Point""}","48.869888304337266, 2.3137731549759084",2024-05,48.869888304337266,2.3137731549759084,0.852940455992554,0.04038295969858662,1474
65473,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","55 Rue de Provence, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2024-04-23,2024,4,Android,DVD,G2024D065473,"{""coordinates"": [2.3345968724066513, 48.87422943014338], ""type"": ""Point""}","48.87422943014338, 2.3345968724066513",2024-04,48.87422943014338,2.3345968724066513,0.8530162229311139,0.04074640213025802,1290
54073,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","21 Avenue de Saint-Mandé, 75012 PARIS",75012,Paris 12,12,NATION - PICPUS,2024-04-18,2024,4,IOS application,DVD,A2024D054073,"{""coordinates"": [2.3991558550987317, 48.84535980172298], ""type"": ""Point""}","48.84535980172298, 2.3991558550987317",2024-04,48.84535980172298,2.3991558550987317,0.8525123528613506,0.04187316893997286,43
24838,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","10 Rue Euler, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-01-10,2024,1,Android,DVD,G2024A024838,"{""coordinates"": [2.2988166808871715, 48.8711280815428], ""type"": ""Point""}","48.8711280815428, 2.2988166808871715",2024-01,48.8711280815428,2.2988166808871715,0.8529620941867817,0.04012191998124894,44
83997,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","34 Rue de Bassano, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-05-30,2024,5,Android,DVD,G2024E083997,"{""coordinates"": [2.2986350056631797, 48.86987304589391], ""type"": ""Point""}","48.86987304589391, 2.2986350056631797",2024-05,48.86987304589391,2.2986350056631797,0.8529401896824786,0.04011874915042099,45
84739,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","48bis Avenue Mozart, 75016 PARIS",75016,Paris 16,16,MUETTE SUD,2024-07-28,2024,7,IOS application,DVD,A2024G084739,"{""coordinates"": [2.269829988164115, 48.855205534878614], ""type"": ""Point""}","48.855205534878614, 2.269829988164115",2024-07,48.855205534878614,2.269829988164115,0.8526841933221893,0.03961600675396773,1370
21047,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Place du Costa Rica, 75016 PARIS",75016,Paris 16,16,MUETTE NORD,2024-09-09,2024,9,Android,DVD,G2024I021047,"{""coordinates"": [2.2846148011726006, 48.858669280272544], ""type"": ""Point""}","48.858669280272544, 2.2846148011726006",2024-09,48.858669280272544,2.2846148011726006,0.8527446470837641,0.03987405042025749,46
38822,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","10 Place Léonard Bernstein, 75012 PARIS",75012,Paris 12,12,BERCY,2024-01-15,2024,1,Android,DEVE,G2024A038822,"{""coordinates"": [2.380231619157453, 48.83782577377952], ""type"": ""Point""}","48.83782577377952, 2.380231619157453",2024-01,48.83782577377952,2.380231619157453,0.8523808592678,0.041542878714373295,1026
65492,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","16 boulevard de Bercy, 75012 PARIS",75012,Paris 12,12,BERCY,2024-01-25,2024,1,Android,DVD,G2024A065492,"{""coordinates"": [2.3789110178064803, 48.83976745540159], ""type"": ""Point""}","48.83976745540159, 2.3789110178064803",2024-01,48.83976745540159,2.3789110178064803,0.8524147480051306,0.04151982987269254,1026
